,name,id,nametype,recclass,mass (g),fall,year,reclat,reclong,GeoLocation
5609,Coyote Spring,44708,Valid,H5,240.0,Found,2005.0,36.99367,-114.99367,"(36.99367, -114.99367)"
5611,Crab Orchard,5461,Valid,Mesosiderite-A1,48500.0,Found,1887.0,35.83333,-84.91667,"(35.83333, -84.91667)"
5612,Cranberry Plains,5462,Valid,"Iron, IVA",90.0,Found,1852.0,37.23333,-80.73333,"(37.23333, -80.73333)"
5614,Cranfills Gap,5464,Valid,H6,6000.0,Found,1940.0,31.75,-97.75,"(31.75, -97.75)"
5618,Cricket Mountains,5472,Valid,H6,10.6,Found,1985.0,38.90306,-112.82111,"(38.90306, -112.82111)"
5620,Crosbyton,5475,Valid,H,,Found,1963.0,33.66667,-101.26667,"(33.66667, -101.26667)"
5621,Crow Peak,44709,Valid,"Iron, IIAB",6320.0,Found,1958.0,44.47733,-103.972,"(44.47733, -103.972)"
5622,Cruz del Aire,5478,Valid,"Iron, ungrouped",23000.0,Found,1911.0,26.5,-100.0,"(26.5, -100.0)"
5625,Cuddeback Dry Lake 001,5480,Valid,L6,32.5,Found,1999.0,35.29575,-117.4668,"(35.29575, -117.4668)"
5626,Cuddeback Dry Lake 002,5481,Valid,L6,95.0,Found,2000.0,35.2755,-117.47833,"(35.2755, -117.47833)"
5627,Cuddeback Dry Lake 003,5482,Valid,L6,7.5,Found,2000.0,35.29183,-117.47067,"(35.29183, -117.47067)"
5628,Cuddeback Dry Lake 004,5483,Valid,H6,40.0,Found,2000.0,35.30233,-117.46017,"(35.30233, -117.46017)"
5629,Cuddeback Dry Lake 005,5484,Valid,H5,35.0,Found,2000.0,35.31232,-117.45315,"(35.31232, -117.45315)"
5630,Cuddeback Dry Lake 006,5485,Valid,H6,0.5,Found,2000.0,35.31227,-117.453,"(35.31227, -117.453)"
5631,Cuddeback Dry Lake 007,5486,Valid,L4,96.7,Found,2000.0,35.3114,-117.45342,"(35.3114, -117.45342)"
5632,Cuddeback Dry Lake 008,5487,Valid,L6,18.02,Found,2000.0,35.28333,-117.48333,"(35.28333, -117.48333)"
5633,Cuddeback Dry Lake 009,5488,Valid,H5,19.0,Found,2000.0,35.31833,-117.46667,"(35.31833, -117.46667)"
5634,Cuddeback Dry Lake 010,5489,Valid,L5,10.5,Found,2000.0,35.3112,-117.45465,"(35.3112, -117.45465)"
5635,Cuddeback Dry Lake 011,5490,Valid,L6,10.69,Found,2000.0,35.2758,-117.47877,"(35.2758, -117.47877)"
5636,Cuddeback Dry Lake 012,5491,Valid,H5,0.72,Found,2002.0,35.31217,-117.453,"(35.31217, -117.453)"
5638,Cuddeback Dry Lake 013,52974,Valid,H4,1.6,Found,2008.0,35.31218,-117.45303,"(35.31218, -117.45303)"
5639,Cuddeback Dry Lake 017,52978,Valid,H6,23.1,Found,2008.0,35.28528,-117.48305,"(35.28528, -117.48305)"
5640,Cuddeback Dry Lake 018,52979,Valid,H4,8.5,Found,2008.0,35.28638,-117.48305,"(35.28638, -117.48305)"
5641,Cuddeback Dry Lake 019,52980,Valid,L6,10.1,Found,2008.0,35.30455,-117.45817,"(35.30455, -117.45817)"
5642,Cuddeback Dry Lake 021,51573,Valid,L6,31.72,Found,2004.0,35.3,-117.4605,"(35.3, -117.4605)"
5643,Cuddeback Dry Lake 023,52856,Valid,H5,123.0,Found,1986.0,35.3248,-117.47983,"(35.3248, -117.47983)"
5644,Cuddeback Dry Lake 028,52967,Valid,L5,19.5,Found,2008.0,35.296,-117.472,"(35.296, -117.472)"
5645,Cuddeback Dry Lake 029,52968,Valid,H4,22.2,Found,2008.0,35.296,-117.472,"(35.296, -117.472)"
5646,Cuero,5493,Valid,H5,46500.0,Found,1936.0,29.01667,-97.28333,"(29.01667, -97.28333)"
5647,Culbertson,5494,Valid,H4,5900.0,Found,1913.0,40.23333,-100.83333,"(40.23333, -100.83333)"
5648,Cullison,5495,Valid,H4,10000.0,Found,1911.0,37.61667,-98.91667,"(37.61667, -98.91667)"
5649,Cumpas,5497,Valid,"Iron, IIIAB",28600.0,Found,1903.0,30.0,-109.66667,"(30.0, -109.66667)"
5699,Cushing,5499,Valid,H4,567.0,Found,1932.0,35.96667,-96.76667,"(35.96667, -96.76667)"
5703,Dale Dry Lake,5505,Valid,L3.7,300.0,Found,1957.0,34.08333,-115.78333,"(34.08333, -115.78333)"
5706,Dalhart,5508,Valid,H5,4400.0,Found,1968.0,36.04333,-102.40833,"(36.04333, -102.40833)"
5707,Dalton,5509,Valid,"Iron, IIIAB",53000.0,Found,1879.0,34.8,-84.98333,"(34.8, -84.98333)"
5708,Danby Dry Lake,5510,Valid,H6,8991.0,Found,2000.0,34.216667,-115.05,"(34.216667, -115.05)"
6819,Davis Mountains,6615,Valid,"Iron, IIIAB",689000.0,Found,1903.0,30.75,-104.25,"(30.75, -104.25)"
6820,Davy (a),6616,Valid,L4,50600.0,Found,1940.0,29.1,-97.6,"(29.1, -97.6)"
6821,Davy (b),6617,Valid,H4,3770.0,Found,1981.0,29.00833,-97.70556,"(29.00833, -97.70556)"
6822,Dawn (a),6618,Valid,H6,7682.0,Found,1981.0,34.86,-102.12,"(34.86, -102.12)"
6823,Dawn (b),6619,Valid,H4/5,257.6,Found,1981.0,34.86,-102.12,"(34.86, -102.12)"
6824,Dayton,6620,Valid,"Iron, IAB-sLH",26300.0,Found,1892.0,39.75,-84.16667,"(39.75, -84.16667)"
6826,De Kalb,6623,Valid,H,566.0,Found,1969.0,39.59167,-94.92194,"(39.59167, -94.92194)"
6827,De Nova,6624,Valid,L6,12700.0,Found,1940.0,39.85,-102.95,"(39.85, -102.95)"
6840,Deep Springs,6637,Valid,"Iron, ungrouped",11500.0,Found,1846.0,36.5,-79.75,"(36.5, -79.75)"
6842,Del Rio,6639,Valid,"Iron, IIF",3596.0,Found,1965.0,29.36667,-100.96667,"(29.36667, -100.96667)"
6843,Delaware,6640,Valid,L4,8346.0,Found,1972.0,35.28333,-93.5,"(35.28333, -93.5)"
6846,Delphos (a),6645,Valid,L4,1244.7,Found,1968.0,34.08333,-103.525,"(34.08333, -103.525)"
6847,Delphos (b),6646,Valid,OC,548.0,Found,1968.0,34.09,-103.61167,"(34.09, -103.61167)"
6848,Delphos (c),6647,Valid,L5,885.0,Found,1977.0,34.05,-103.63333,"(34.05, -103.63333)"
6849,Delphos (d),6648,Valid,H5,276.0,Found,1969.0,34.05,-103.55,"(34.05, -103.55)"
6850,Deming,55792,Valid,H5,784.0,Found,2009.0,32.22548,-107.90459,"(32.22548, -107.90459)"
6856,Densmore (1879),6656,Valid,L6,37200.0,Found,1879.0,39.65,-99.68333,"(39.65, -99.68333)"
6857,Densmore (1950),6657,Valid,H6,11300.0,Found,1950.0,39.56583,-99.64722,"(39.56583, -99.64722)"
6859,Denton County,6659,Valid,"Iron, IIIAB",5400.0,Found,1856.0,33.0,-97.0,"(33.0, -97.0)"
6860,Denver City,6661,Valid,"Iron, ungrouped",26100.0,Found,1975.0,33.07139,-102.80028,"(33.07139, -102.80028)"
6861,Deport,6662,Valid,"Iron, IAB-sLL",15000.0,Found,1926.0,33.51667,-95.3,"(33.51667, -95.3)"
6862,Deport (a),6663,Valid,H4,604.0,Found,1944.0,33.51667,-95.3,"(33.51667, -95.3)"
6892,Desert Willow,48655,Valid,H4/5,11.3,Found,2007.0,32.319,-111.077,"(32.319, -111.077)"
6893,Devil Peak,6695,Valid,L6,34.7,Found,1999.0,35.65917,-115.37283,"(35.65917, -115.37283)"
6894,Dexter,6697,Valid,"Iron, IIIAB",1724.0,Found,1889.0,33.81667,-97.0,"(33.81667, -97.0)"
8305,Diablo Pass,35516,Valid,L6,246.6,Found,2004.0,33.66348,-114.29207,"(33.66348, -114.29207)"
8306,Diamond Valley,7641,Valid,H5,440.0,Found,2001.0,40.08173,-115.93673,"(40.08173, -115.93673)"
8310,Dimmitt,7645,Valid,H3.7,200000.0,Found,1942.0,34.58333,-102.16667,"(34.58333, -102.16667)"
8311,Dimmitt (b),7646,Valid,OC,2800.0,Found,1981.0,34.48333,-102.32833,"(34.48333, -102.32833)"
8313,Dispatch,7648,Valid,H,220.0,Found,1956.0,39.5,-98.53333,"(39.5, -98.53333)"
8315,Dix,7651,Valid,L6,44000.0,Found,1927.0,41.23333,-103.48333,"(41.23333, -103.48333)"
9156,Dora (pallasite),7712,Valid,"Pallasite, PMG",7600.0,Found,1955.0,33.92667,-103.955,"(33.92667, -103.955)"
9157,Dora (stone),7713,Valid,OC,1570.0,Found,1970.0,33.92333,-103.35,"(33.92333, -103.35)"
9161,Dos Cabezas,7721,Valid,L5,755.0,Found,1998.0,32.295,-109.67,"(32.295, -109.67)"
9162,Dougherty,7724,Valid,L6,1113.0,Found,2002.0,33.97917,-101.2,"(33.97917, -101.2)"
9163,Doyleville,7727,Valid,H5,112.0,Found,1887.0,38.41667,-106.58333,"(38.41667, -106.58333)"
9164,Drayton,7729,Valid,H4/5,2350.0,Found,1982.0,48.66667,-97.11667,"(48.66667, -97.11667)"
9165,Dresden (Kansas),7730,Valid,H5,6760.0,Found,1953.0,39.61667,-100.46306,"(39.61667, -100.46306)"
9167,Drum Mountains,7733,Valid,"Iron, IIIAB",529000.0,Found,1944.0,39.5,-112.9,"(39.5, -112.9)"
9168,Dry Lake Valley,7734,Valid,L6,3.5,Found,2000.0,37.72683,-114.7865,"(37.72683, -114.7865)"
9170,Duchesne,7737,Valid,"Iron, IVA",22700.0,Found,1906.0,40.38333,-110.86667,"(40.38333, -110.86667)"
9171,Duel Hill (1854),7738,Valid,"Iron, IVA",21800.0,Found,1854.0,35.85,-82.7,"(35.85, -82.7)"
9172,Duel Hill (1873),7739,Valid,"Iron, IAB-MG",11300.0,Found,1873.0,35.85,-82.7,"(35.85, -82.7)"
9174,Dumas (a),7741,Valid,H5,46050.0,Found,1956.0,35.9,-101.9,"(35.9, -101.9)"
9175,Dumas (b),7742,Valid,H6,2284.0,Found,1980.0,35.925,-101.895,"(35.925, -101.895)"
9176,Dumont,47341,Valid,"Iron, IVB",27420.0,Found,1994.0,33.81667,-100.51667,"(33.81667, -100.51667)"
9177,Duncanville,7744,Valid,H,17800.0,Found,1961.0,32.63333,-96.86667,"(32.63333, -96.86667)"
9179,Dungannon,7747,Valid,"Iron, IAB-MG",13000.0,Found,1922.0,36.85,-82.45,"(36.85, -82.45)"
9182,Dutch Flat,7753,Valid,"Iron, IIAB",48.8,Found,2002.0,34.48333,-113.91667,"(34.48333, -113.91667)"
9183,Dwight,7756,Valid,L6,4100.0,Found,1940.0,38.85,-96.58333,"(38.85, -96.58333)"
9184,Eads,7759,Valid,H4,4860.0,Found,1975.0,38.47,-102.82667,"(38.47, -102.82667)"
9185,Eagle Station,7761,Valid,"Pallasite, PES",36000.0,Found,1880.0,38.61667,-84.96667,"(38.61667, -84.96667)"
9188,Edmond,7767,Valid,H6,4000.0,Found,1983.0,39.76667,-99.91667,"(39.76667, -99.91667)"
9189,Edmonson (a),7768,Valid,L6,12000.0,Found,1955.0,34.28333,-101.83333,"(34.28333, -101.83333)"
9190,Edmonson (b),7769,Valid,H4,14402.0,Found,1981.0,34.28333,-101.83333,"(34.28333, -101.83333)"
9192,Edmonton (Kentucky),7771,Valid,"Iron, IAB-sLM",10200.0,Found,1942.0,37.03333,-85.63333,"(37.03333, -85.63333)"
9216,El Burro,7793,Valid,"Iron, IIAB",35900.0,Found,1939.0,29.33333,-101.83333,"(29.33333, -101.83333)"
9217,El Capitan,7794,Valid,"Iron, IIIAB",27500.0,Found,1893.0,33.5,-105.5,"(33.5, -105.5)"
9218,El Carmen,7795,Valid,H6,629.0,Found,1987.0,26.86667,-105.23333,"(26.86667, -105.23333)"
9408,El Mirage,7809,Valid,"Iron, IIAB",598.0,Found,1972.0,33.68333,-112.26667,"(33.68333, -112.26667)"
9409,El Mirage Dry Lake 001,7810,Valid,H5,1.5,Found,2000.0,34.65433,-117.59638,"(34.65433, -117.59638)"
9410,El Mirage Dry Lake 002,7811,Valid,H4,13.0,Found,2001.0,34.64667,-117.58108,"(34.64667, -117.58108)"
9411,El Mirage Dry Lake 003,53845,Valid,H6,6.9,Found,2010.0,34.63432,-117.56217,"(34.63432, -117.56217)"
9412,El Mirage Dry Lake 004,54570,Valid,LL6,271.0,Found,2011.0,34.65783,-117.59892,"(34.65783, -117.59892)"
9413,El Paso,7812,Valid,LL4,276.0,Found,1950.0,31.78333,-106.23333,"(31.78333, -106.23333)"
9415,El Pozo,7814,Valid,L5,460.0,Found,1998.0,26.93333,-105.4,"(26.93333, -105.4)"
9417,El Rancho Grande,7816,Valid,Pallasite,40.7,Found,1954.0,37.0,-105.0,"(37.0, -105.0)"
9421,Elba,7821,Valid,H5,4175.0,Found,1966.0,39.83333,-103.21667,"(39.83333, -103.21667)"
11628,Elida (a),10014,Valid,L6,936.8,Found,1968.0,33.78333,-103.57667,"(33.78333, -103.57667)"
11629,Elida (b),10015,Valid,OC,537.8,Found,1968.0,33.91667,-103.51833,"(33.91667, -103.51833)"
11630,Elida (c),10016,Valid,H5,385.5,Found,1968.0,33.79,-103.56333,"(33.79, -103.56333)"
11631,Elizabeth,56566,Valid,"Iron, IAB-ung",732.0,Found,,42.318,-90.221,"(42.318, -90.221)"
11632,Elkhart,10017,Valid,H5,573.0,Found,1936.0,37.01667,-101.88333,"(37.01667, -101.88333)"
